epoch,loss
233,0.09309944850722636
234,0.09223844480561459
235,0.09239906794208241
236,0.09345007265411963
237,0.09274630436277766
238,0.09259355713532666
239,0.09134618867570021
240,0.09270591294671607
241,0.09064676119821279
242,0.09110833340742457
243,0.0915877428345793
244,0.0921751145185448
245,0.09062807754738124
246,0.08965561996529421
247,0.09056733554507804
248,0.09098493777156814
249,0.09088558498330003
250,0.08955829473227028
251,0.090068731486328
252,0.08964100685410613
253,0.08986223377580718
254,0.09058655411239684
255,0.09107672833786236
256,0.08986449282704376
257,0.0880374003817716
258,0.09082633356644412
259,0.0906873982487701
260,0.08980929892598175
261,0.08998770912097195
262,0.09063662095802037
263,0.08823139771936446
264,0.08812531388885393
265,0.08999214039778146
266,0.08931265871121188
267,0.08891985453958587
268,0.08930104982665205
269,0.0892683574416506
270,0.08791782401912794
271,0.08847134466481021
272,0.08692937420578453
273,0.08844289752676732
274,0.08731278782989096
275,0.08948509442055319
276,0.08688429091859051
277,0.08694909278332717
278,0.08580151734154993
279,0.08676256474078171
280,0.08773767889484646
281,0.08693176730880588
282,0.08655288551501401
283,0.08721143904868073
284,0.08727089919912534
285,0.08739215874765802
286,0.08694952362635004
287,0.08587024630758706
288,0.08496452674387008
289,0.08667396994556968
290,0.08517461991685582
291,0.0853875277666595
292,0.08726930970282067
293,0.086018166908129
294,0.08574345455629619
295,0.08551533320757347
296,0.08437959673836476
297,0.08460527611529733
298,0.08547106174033457
299,0.08732113711477264
300,0.08550639198286326
301,0.08542591878982979
302,0.08362062275409698
303,0.08504329475126868
304,0.08467907593475552
305,0.08420260315100977
306,0.08408184795398412
307,0.08340778671146377
308,0.0854233698699418
309,0.08549598352176936
310,0.0848874202159446
311,0.08344611724999947
312,0.0844840800433647
313,0.08395693955693657
314,0.08260178343048245
315,0.08431136261994444
316,0.08223698833795982
317,0.08404692444275683
318,0.08403056355442588
319,0.08239426088380063
320,0.08367528367464937
321,0.08306490565378835
322,0.08418616241826786
323,0.08199286073680938
324,0.08392033338781417
325,0.08447635449527756
326,0.08409335329307346
327,0.08215860265681124
328,0.08339573812531674
329,0.08400741548050107
330,0.08277661810944399
331,0.08255200657084233
332,0.08222355634912731
333,0.08327897368218955
334,0.08281758938014037
335,0.08290700312322519
336,0.08379945376022595
337,0.08286663631754597
338,0.08289981486759787
339,0.08287411188985419
340,0.08253800387926928
341,0.0825281088042447
342,0.08140143300369969
343,0.08365745478727686
344,0.08080851843976598
345,0.08197505021189141
346,0.08189769488150679
347,0.08220482019223566
348,0.08066242892207123
349,0.08272176059916264
350,0.08050071583019466
351,0.08151742229311484
352,0.08096626289482192
353,0.07968907732897856
354,0.08115065731401519
355,0.07970942263528118
356,0.0808820393611127
357,0.07969517407454843
358,0.0808888793754296
359,0.0819153150939566
360,0.08107402014333433
361,0.08045119199696488
362,0.08144486314199102
363,0.08017561740175945
364,0.07985318534252211
365,0.08014065464298556
366,0.07985821888437421
367,0.08064528642676946
368,0.08119115843547611
369,0.07969047281685776
370,0.07998236943417647
371,0.07992581987944175
372,0.08081448881879566
373,0.08050633831990986
374,0.07901118681069434
375,0.0791601061116992
376,0.08108898997306824
377,0.07999920560501692
378,0.07886521019569533
379,0.08087228185783221
380,0.07953998050469113
381,0.07730241562789819
382,0.07879757426503137
383,0.07860131022029036
384,0.07970943011519477
385,0.07833046096516406
386,0.07884833489464024
387,0.08001062282779085
388,0.0792432422126372
389,0.07844129439414017
390,0.07784650084657932
391,0.07869103527444554
392,0.07821303494567947
393,0.07877170916382722
394,0.07725497599192492
395,0.07930797655282058
396,0.07876815858084386
397,0.07913428556731367
398,0.07914496233730804
399,0.07869935197037035
400,0.0777695660926695
401,0.07773383137747997
402,0.07821901488726533
403,0.07655195821457961
404,0.07893497936838255
405,0.07859538040879205
406,0.07856570468760851
407,0.07777003624190496
408,0.07819842852241411
409,0.07739215681520034
410,0.07760171304772219
411,0.07739057180684382
412,0.07778553520952623
413,0.07822165089681393
414,0.07847232172104317
415,0.07884262164864014
416,0.07691709092986865
417,0.07789444014078051
418,0.07734537476629723
419,0.0780486508499919
420,0.07832321615552339
421,0.07722639615141501
422,0.07643439934596302
423,0.07755102445994776
424,0.07726407892943367
425,0.07597170984299165
426,0.07796105064862356
427,0.07747994240109377
428,0.07662488220948872
429,0.07640179651459371
430,0.0763092709807899
431,0.07593317605613724
432,0.07728468468339425
433,0.07659629961167734
434,0.0763682288330371
435,0.07657991689959849
436,0.07542820838023359
437,0.07785189764823501
438,0.07508927205298829
439,0.07641881120603854
440,0.07758228152286349
441,0.07620089903004526
442,0.07694328016066175
443,0.07565565025947225
444,0.0765397921204567
445,0.07554729306322383
446,0.07485630636022786
447,0.07659717000962242
448,0.07468782734917843
449,0.07580820773178198
450,0.07677053287625313
451,0.07673334893513853
452,0.07442610323663772
453,0.07392553184328117
454,0.07481220176839452
455,0.07607647785403597
456,0.07555256244235152
457,0.07539981298559294
458,0.07559138938315271
459,0.07513768352040155
460,0.07524815360157508
461,0.0755592512157489
462,0.07662827169566643
463,0.07599459984523105
464,0.07543791414011182
465,0.07431980333928986
466,0.07490515312927915
467,0.07593997550292278
468,0.07384501814138232
469,0.07496379004923377
470,0.07516554256123821
471,0.07544163318248245
472,0.0747362042916572
473,0.07680325204227853
474,0.07549001162094394
475,0.07483442778897098
476,0.07603006346488562
477,0.07534200906401545
478,0.075529630523263
479,0.07458107991833386
480,0.07662276360462969
481,0.07402875664548611
482,0.07471604771384104
483,0.07465727134483068
484,0.07451690498768813
485,0.07453273474348812
486,0.07405656180161191
487,0.07416144822995493
488,0.0741815569656571
489,0.07432698085904121
490,0.07427033908137186
491,0.07448216771164279
492,0.07412562566244696
493,0.07426058902867197
494,0.07345756650792332
495,0.0742361328791915
496,0.07415211558576644
497,0.07388493371760751
498,0.07415203799999605
499,0.07333216921785685
